User ID,Subscription Type,,Monthly Revenue,Join Date,Last Payment Date,Country,Age,Gender,Device,Plan Duration,,,,,,
1929,Standard,,12,08-07-2022,07-07-2023,Canada,33,Female,Smartphone,1 Month,,1941,,,,
1930,Basic,,13,07-07-2022,09-07-2023,United States,36,Male,Smart TV,1 Month,,1943,,,,
1931,Premium,,14,08-07-2022,07-07-2023,United States,27,Male,Tablet,1 Month,,1945,,,,
1932,Basic,,11,09-07-2022,11-07-2023,Canada,41,Male,Tablet,1 Month,,1943,,,,
1933,Standard,,14,09-07-2022,07-07-2023,United Kingdom,32,Male,Smart TV,1 Month,,1947,,,,
1934,Premium,,12,09-07-2022,08-07-2023,Australia,36,Female,Laptop,1 Month,,1946,,,,
1935,Basic,,12,12-07-2022,07-07-2023,Germany,36,Female,Tablet,1 Month,,1947,,,,
1936,Premium,,13,15-07-2022,10-07-2023,France,36,Male,Laptop,1 Month,,1949,,,,
1937,Basic,,14,16-07-2022,07-07-2023,Brazil,32,Male,Smart TV,1 Month,,1951,,,,
1938,Standard,,10,18-07-2022,08-07-2023,Mexico,45,Female,Smartphone,1 Month,,1948,,,,
1939,Standard,,11,13-08-2022,09-07-2023,Spain,43,Female,Tablet,1 Month,,1950,,,,
1940,Basic,,10,14-08-2022,10-07-2023,Italy,35,Male,Tablet,1 Month,,1950,,,,
1941,Premium,,13,16-08-2022,07-07-2023,Spain,29,Female,Smart TV,1 Month,,1954,,,,
1942,Basic,,14,17-08-2022,08-07-2023,Spain,33,Female,Smart TV,1 Month,,1956,,,,
1943,Standard,,14,25-08-2022,08-07-2023,United States,49,Male,Smart TV,1 Month,,1957,,,,
1944,Premium,,15,28-08-2022,09-07-2023,Canada,27,Male,Tablet,1 Month,,1959,,,,
1945,Basic,,14,29-08-2022,07-07-2023,United States,39,Female,Smart TV,1 Month,,1959,,,,
1946,Basic,,10,11-09-2022,10-07-2023,United States,34,Female,Smart TV,1 Month,,1956,,,,
1947,Basic,,12,12-09-2022,08-07-2023,Canada,39,Male,Smartphone,1 Month,,1959,,,,
1948,Standard,,11,16-09-2022,09-07-2023,United Kingdom,39,Female,Laptop,1 Month,,1959,,,,
1949,Premium,,15,17-09-2022,09-07-2023,Australia,39,Female,Smart TV,1 Month,,1964,,,,
1950,Basic,,10,21-09-2022,10-07-2023,Germany,40,Female,Laptop,1 Month,,1960,,,,
1951,Basic,,15,23-09-2022,08-07-2023,France,40,Male,Tablet,1 Month,,1966,,,,
1952,Premium,,14,27-09-2022,08-07-2023,Brazil,31,Male,Smartphone,1 Month,,1966,,,,
1953,Standard,,12,09-10-2022,09-07-2023,Mexico,47,Male,Smartphone,1 Month,,1965,,,,
1954,Standard,,11,10-10-2022,11-07-2023,Spain,43,Male,Laptop,1 Month,,1965,,,,
1955,Basic,,13,11-10-2022,08-07-2023,Italy,34,Male,Smartphone,1 Month,,1968,,,,
1956,Premium,,12,12-10-2022,08-07-2023,Spain,30,Female,Tablet,1 Month,,1968,,,,
1957,Standard,,15,13-10-2022,09-07-2023,Spain,33,Female,Smartphone,1 Month,,1972,,,,
1958,Basic,,12,19-10-2022,10-07-2023,United States,29,Male,Tablet,1 Month,,1970,,,,
1959,Standard,,14,21-10-2022,07-07-2023,Canada,35,Female,Smartphone,1 Month,,1973,,,,
1960,Premium,,13,23-10-2022,08-07-2023,United States,41,Female,Laptop,1 Month,,1973,,,,
1961,Basic,,14,24-10-2022,10-07-2023,United States,34,Female,Smartphone,1 Month,,1975,,,,
1962,Premium,,12,26-10-2022,09-07-2023,Canada,28,Female,Tablet,1 Month,,1974,,,,
1963,Standard,,15,27-10-2022,07-07-2023,United Kingdom,31,Male,Smart TV,1 Month,,1978,,,,
1964,Basic,,15,01-11-2022,08-07-2023,Australia,29,Male,Smart TV,1 Month,,1979,,,,
1965,Standard,,12,02-11-2022,09-07-2023,Germany,44,Female,Tablet,1 Month,,1977,,,,
1966,Premium,,10,04-11-2022,09-07-2023,France,44,Female,Tablet,1 Month,,1976,,,,
1967,Basic,,13,05-11-2022,06-07-2023,Brazil,29,Male,Laptop,1 Month,,1980,,,,
1968,Standard,,12,06-11-2022,09-07-2023,Mexico,32,Female,Tablet,1 Month,,1980,,,,
1969,Premium,,11,07-11-2022,09-07-2023,Spain,31,Male,Smartphone,1 Month,,1980,,,,
1970,Basic,,14,08-11-2022,08-07-2023,Italy,27,Male,Laptop,1 Month,,1984,,,,
1971,Premium,,13,08-11-2022,06-07-2023,Spain,43,Female,Laptop,1 Month,,1984,,,,
1972,Basic,,14,09-11-2022,10-07-2023,Spain,48,Male,Tablet,1 Month,,1986,,,,
1973,Standard,,15,09-11-2022,09-07-2023,United States,37,Female,Tablet,1 Month,,1988,,,,
1974,Standard,,11,05-11-2022,08-07-2023,Canada,42,Male,Smartphone,1 Month,,1985,,,,
1975,Basic,,11,04-11-2022,07-07-2023,United States,40,Male,Tablet,1 Month,,1986,,,,
1976,Premium,,13,19-10-2022,09-07-2023,United States,37,Female,Tablet,1 Month,,1989,,,,
1977,Basic,,12,12-10-2022,09-07-2023,Canada,31,Male,Smartphone,1 Month,,1989,,,,
1978,Standard,,11,03-10-2022,09-07-2023,United Kingdom,30,Male,Smart TV,1 Month,,1989,,,,
1979,Premium,,15,28-09-2022,08-07-2023,Australia,51,Female,Smartphone,1 Month,,1994,,,,
1980,Basic,,15,17-09-2022,09-07-2023,Germany,42,Female,Laptop,1 Month,,1995,,,,
1981,Premium,,13,16-09-2022,08-07-2023,France,37,Female,Smartphone,1 Month,,1994,,,,
1982,Basic,,14,15-09-2022,09-07-2023,Brazil,44,Female,Smartphone,1 Month,,1996,,,,
1983,Standard,,11,14-09-2022,08-07-2023,Mexico,37,Male,Tablet,1 Month,,1994,,,,
1984,Standard,,11,15-09-2022,09-07-2023,Spain,44,Male,Smartphone,1 Month,,1995,,,,
1985,Basic,,11,06-09-2022,09-07-2023,Italy,40,Male,Tablet,1 Month,,1996,,,,
1986,Premium,,15,28-08-2022,09-07-2023,Spain,27,Male,Smart TV,1 Month,,2001,,,,
1987,Basic,,12,07-08-2022,08-07-2023,Spain,31,Male,Smart TV,1 Month,,1999,,,,
1988,Standard,,15,07-08-2022,10-07-2023,United States,39,Female,Smartphone,1 Month,,2003,,,,
1989,Premium,,12,06-08-2022,09-07-2023,Canada,47,Female,Tablet,1 Month,,2001,,,,
1990,Basic,,15,30-07-2022,09-07-2023,United States,30,Male,Smart TV,1 Month,,2005,,,,
1991,Premium,,12,30-07-2022,08-07-2023,United States,35,Male,Laptop,1 Month,,2003,,,,
1992,Basic,,14,30-07-2022,10-07-2023,Canada,39,Male,Smartphone,1 Month,,2006,,,,
1993,Standard,,15,19-07-2022,08-07-2023,United Kingdom,29,Female,Tablet,1 Month,,2008,,,,
1994,Standard,,11,17-07-2022,10-07-2023,Australia,28,Male,Laptop,1 Month,,2005,,,,
1995,Basic,,11,12-07-2022,08-07-2023,Germany,39,Male,Tablet,1 Month,,2006,,,,
1996,Premium,,10,11-07-2022,10-07-2023,France,34,Male,Smart TV,1 Month,,2006,,,,
1997,Basic,,14,10-07-2022,08-07-2023,Brazil,47,Male,Smart TV,1 Month,,2011,,,,
1998,Standard,,14,10-07-2022,11-07-2023,Mexico,47,Female,Smart TV,1 Month,,2012,,,,
1999,Premium,,13,08-07-2022,08-07-2023,Spain,46,Male,Smart TV,1 Month,,2012,,,,
2000,Basic,,12,09-07-2022,09-07-2023,Italy,31,Male,Smart TV,1 Month,,2012,,,,
2001,Premium,,10,09-07-2022,08-07-2023,Spain,41,Female,Smart TV,1 Month,,2011,,,,
2002,Basic,,10,09-07-2022,11-07-2023,Spain,30,Female,Smartphone,1 Month,,2012,,,,
2003,Standard,,11,10-07-2022,08-07-2023,United States,41,Male,Tablet,1 Month,,2014,,,,
2004,Standard,,12,12-07-2022,08-07-2023,Canada,48,Female,Laptop,1 Month,,2016,,,,
2005,Basic,,10,13-07-2022,09-07-2023,United States,35,Female,Laptop,1 Month,,2015,,,,
2006,Premium,,13,16-07-2022,10-07-2023,United States,41,Female,Laptop,1 Month,,2019,,,,
2007,Basic,,10,17-07-2022,07-07-2023,Canada,39,Female,Smart TV,1 Month,,2017,,,,
2008,Standard,,10,26-07-2022,09-07-2023,United Kingdom,45,Male,Laptop,1 Month,,2018,,,,
2009,Premium,,10,31-07-2022,09-07-2023,Australia,41,Male,Laptop,1 Month,,2019,,,,
2010,Basic,,13,03-08-2022,10-07-2023,Germany,28,Male,Laptop,1 Month,,2023,,,,
2011,Premium,,10,15-08-2022,07-07-2023,France,28,Female,Tablet,1 Month,,2021,,,,
2012,Basic,,15,18-08-2022,10-07-2023,Brazil,48,Male,Smart TV,1 Month,,2027,,,,
2013,Standard,,10,27-08-2022,08-07-2023,Mexico,40,Female,Smart TV,1 Month,,2023,,,,
2014,Standard,,12,29-08-2022,10-07-2023,Spain,39,Male,Smart TV,1 Month,,2026,,,,
2015,Basic,,12,05-09-2022,07-07-2023,Italy,27,Male,Smartphone,1 Month,,2027,,,,
2016,Premium,,10,06-09-2022,11-07-2023,Spain,32,Female,Smart TV,1 Month,,2026,,,,
2017,Basic,,10,14-09-2022,08-07-2023,Spain,38,Male,Laptop,1 Month,,2027,,,,
2018,Standard,,10,16-09-2022,09-07-2023,United States,41,Female,Laptop,1 Month,,2028,,,,
2019,Premium,,10,18-09-2022,10-07-2023,Canada,32,Female,Laptop,1 Month,,2029,,,,
2020,Basic,,12,23-09-2022,11-07-2023,United States,37,Male,Tablet,1 Month,,2032,,,,
2021,Basic,,12,25-09-2022,08-07-2023,United States,50,Female,Laptop,1 Month,,2033,,,,
2022,Basic,,10,06-10-2022,09-07-2023,Canada,48,Female,Laptop,1 Month,,2032,,,,
2023,Standard,,11,09-10-2022,10-07-2023,United Kingdom,37,Male,Tablet,1 Month,,2034,,,,
2024,Premium,,13,11-10-2022,11-07-2023,Australia,46,Female,Laptop,1 Month,,2037,,,,
2025,Basic,,13,12-10-2022,08-07-2023,Germany,46,Male,Laptop,1 Month,,2038,,,,
2026,Basic,,15,13-10-2022,09-07-2023,France,39,Male,Smart TV,1 Month,,2041,,,,
2027,Premium,,13,17-10-2022,10-07-2023,Brazil,42,Female,Smart TV,1 Month,,2040,,,,
2028,Standard,,11,19-10-2022,10-07-2023,Mexico,41,Female,Smartphone,1 Month,,2039,,,,
2029,Standard,,10,21-10-2022,07-07-2023,Spain,28,Male,Smart TV,1 Month,,2039,,,,
2030,Basic,,14,23-10-2022,09-07-2023,Italy,43,Male,Tablet,1 Month,,2044,,,,
2031,Premium,,14,25-10-2022,10-07-2023,Spain,45,Female,Smart TV,1 Month,,2045,,,,
2032,Standard,,10,27-10-2022,09-07-2023,Spain,45,Male,Smart TV,1 Month,,2042,,,,
2033,Basic,,13,31-10-2022,07-07-2023,United States,48,Male,Smartphone,1 Month,,2046,,,,
2034,Standard,,12,02-11-2022,09-07-2023,Canada,30,Male,Laptop,1 Month,,2046,,,,
2035,Premium,,11,04-11-2022,10-07-2023,United States,51,Female,Smart TV,1 Month,,2046,,,,
2036,Basic,,12,05-11-2022,09-07-2023,United States,48,Female,Smartphone,1 Month,,2048,,,,
2037,Premium,,13,06-11-2022,07-07-2023,Canada,41,Female,Smart TV,1 Month,,2050,,,,
2038,Standard,,11,07-11-2022,10-07-2023,United Kingdom,37,Female,Smartphone,1 Month,,2049,,,,
2039,Basic,,11,08-11-2022,09-07-2023,Australia,43,Male,Laptop,1 Month,,2050,,,,
2040,Standard,,15,08-11-2022,08-07-2023,Germany,51,Male,Laptop,1 Month,,2055,,,,
2041,Premium,,10,09-11-2022,07-07-2023,France,34,Female,Smartphone,1 Month,,2051,,,,
2042,Basic,,10,09-11-2022,10-07-2023,Brazil,35,Female,Smartphone,1 Month,,2052,,,,
2043,Standard,,12,05-11-2022,09-07-2023,Mexico,45,Female,Smart TV,1 Month,,2055,,,,
2044,Premium,,12,05-11-2022,10-07-2023,Spain,31,Male,Smart TV,1 Month,,2056,,,,
2045,Basic,,15,02-11-2022,08-07-2023,Italy,50,Female,Laptop,1 Month,,2060,,,,
2046,Premium,,12,30-10-2022,09-07-2023,Spain,41,Male,Smartphone,1 Month,,2058,,,,
2047,Basic,,11,30-10-2022,09-07-2023,Spain,42,Female,Laptop,1 Month,,2058,,,,
2048,Standard,,11,24-10-2022,09-07-2023,United States,41,Male,Tablet,1 Month,,2059,,,,
2049,Standard,,14,08-10-2022,08-07-2023,Canada,34,Male,Tablet,1 Month,,2063,,,,
2050,Basic,,13,04-10-2022,09-07-2023,United States,35,Female,Smartphone,1 Month,,2063,,,,
2051,Premium,,10,28-09-2022,09-07-2023,United States,48,Male,Smartphone,1 Month,,2061,,,,
2052,Basic,,11,22-09-2022,09-07-2023,Canada,39,Female,Smart TV,1 Month,,2063,,,,
2053,Standard,,14,19-09-2022,09-07-2023,United Kingdom,37,Female,Laptop,1 Month,,2067,,,,
2054,Premium,,10,13-09-2022,09-07-2023,Australia,31,Male,Tablet,1 Month,,2064,,,,
2055,Basic,,14,05-09-2022,09-07-2023,Germany,29,Female,Laptop,1 Month,,2069,,,,
2056,Premium,,10,20-08-2022,09-07-2023,France,36,Male,Tablet,1 Month,,2066,,,,
2057,Basic,,10,10-08-2022,08-07-2023,Brazil,32,Male,Smartphone,1 Month,,2067,,,,
2058,Standard,,10,10-08-2022,11-07-2023,Mexico,31,Female,Smartphone,1 Month,,2068,,,,
2059,Standard,,14,06-08-2022,09-07-2023,Spain,31,Male,Laptop,1 Month,,2073,,,,
2060,Basic,,12,03-08-2022,10-07-2023,Italy,29,Male,Smart TV,1 Month,,2072,,,,
2061,Premium,,10,01-08-2022,09-07-2023,Spain,48,Male,Smart TV,1 Month,,2071,,,,
2062,Basic,,14,28-07-2022,10-07-2023,Spain,46,Male,Tablet,1 Month,,2076,,,,
2063,Standard,,15,22-07-2022,09-07-2023,United States,35,Female,Smartphone,1 Month,,2078,,,,
2064,Premium,,11,22-07-2022,11-07-2023,Canada,37,Female,Tablet,1 Month,,2075,,,,
2065,Basic,,12,20-07-2022,09-07-2023,United States,45,Female,Tablet,1 Month,,2077,,,,
2066,Premium,,15,12-07-2022,10-07-2023,United States,48,Female,Laptop,1 Month,,2081,,,,
2067,Basic,,10,12-07-2022,09-07-2023,Canada,44,Female,Laptop,1 Month,,2077,,,,
2068,Standard,,14,10-07-2022,11-07-2023,United Kingdom,47,Female,Laptop,1 Month,,2082,,,,
2069,Standard,,12,11-07-2022,08-07-2023,Australia,35,Male,Smart TV,1 Month,,2081,,,,
2070,Basic,,10,11-07-2022,09-07-2023,Germany,35,Female,Smartphone,1 Month,,2080,,,,
2071,Premium,,11,09-07-2022,08-07-2023,France,35,Male,Smartphone,1 Month,,2082,,,,
2072,Basic,,15,10-07-2022,11-07-2023,Brazil,49,Female,Laptop,1 Month,,2087,,,,
2073,Standard,,11,12-07-2022,08-07-2023,Mexico,50,Female,Tablet,1 Month,,2084,,,,
2074,Premium,,14,13-07-2022,09-07-2023,Spain,44,Male,Smartphone,1 Month,,2088,,,,
2075,Basic,,14,15-07-2022,09-07-2023,Italy,47,Female,Tablet,1 Month,,2089,,,,
2076,Premium,,15,16-07-2022,11-07-2023,Spain,46,Female,Laptop,1 Month,,2091,,,,
2077,Basic,,11,19-07-2022,08-07-2023,Spain,39,Female,Laptop,1 Month,,2088,,,,
2078,Standard,,15,23-07-2022,10-07-2023,United States,34,Male,Laptop,1 Month,,2093,,,,
2079,Standard,,10,28-07-2022,09-07-2023,Canada,31,Female,Smart TV,1 Month,,2089,,,,
2080,Basic,,10,14-08-2022,11-07-2023,United States,46,Female,Laptop,1 Month,,2090,,,,
2081,Premium,,15,18-08-2022,08-07-2023,United States,30,Male,Smart TV,1 Month,,2096,,,,
2082,Basic,,12,23-08-2022,12-07-2023,Canada,29,Male,Tablet,1 Month,,2094,,,,
2083,Standard,,12,27-08-2022,09-07-2023,United Kingdom,42,Male,Tablet,1 Month,,2095,,,,
2084,Premium,,13,01-09-2022,10-07-2023,Australia,27,Female,Smartphone,1 Month,,2097,,,,
2085,Basic,,15,02-09-2022,09-07-2023,Germany,33,Male,Laptop,1 Month,,2100,,,,
2086,Premium,,13,04-09-2022,12-07-2023,France,45,Female,Smart TV,1 Month,,2099,,,,
2087,Basic,,13,11-09-2022,09-07-2023,Brazil,50,Male,Tablet,1 Month,,2100,,,,
2088,Standard,,10,16-09-2022,09-07-2023,Mexico,42,Female,Tablet,1 Month,,2098,,,,
2089,Standard,,10,19-09-2022,11-07-2023,Spain,29,Male,Tablet,1 Month,,2099,,,,
2090,Basic,,12,20-09-2022,12-07-2023,Italy,31,Female,Tablet,1 Month,,2102,,,,
2091,Premium,,13,05-10-2022,09-07-2023,Spain,42,Female,Smartphone,1 Month,,2104,,,,
2092,Basic,,10,07-10-2022,09-07-2023,Spain,44,Female,Laptop,1 Month,,2102,,,,
2093,Standard,,10,10-10-2022,11-07-2023,United States,34,Male,Smart TV,1 Month,,2103,,,,
2094,Premium,,13,12-10-2022,11-07-2023,Canada,40,Female,Smart TV,1 Month,,2107,,,,
2095,Basic,,10,13-10-2022,08-07-2023,United States,38,Male,Smart TV,1 Month,,2105,,,,
2096,Basic,,15,15-10-2022,09-07-2023,United States,42,Female,Tablet,1 Month,,2111,,,,
2097,Basic,,10,17-10-2022,11-07-2023,Canada,47,Male,Tablet,1 Month,,2107,,,,
2098,Standard,,15,18-10-2022,10-07-2023,United Kingdom,29,Female,Tablet,1 Month,,2113,,,,
2099,Premium,,11,20-10-2022,08-07-2023,Australia,29,Male,Laptop,1 Month,,2110,,,,
2100,Basic,,14,22-10-2022,10-07-2023,Germany,44,Female,Smart TV,1 Month,,2114,,,,
2101,Basic,,12,25-10-2022,11-07-2023,France,31,Male,Tablet,1 Month,,2113,,,,
2102,Premium,,14,27-10-2022,09-07-2023,Brazil,48,Female,Smartphone,1 Month,,2116,,,,
2103,Standard,,14,01-11-2022,07-07-2023,Mexico,32,Female,Laptop,1 Month,,2117,,,,
2104,Standard,,13,02-11-2022,11-07-2023,Spain,28,Female,Tablet,1 Month,,2117,,,,
2105,Basic,,11,04-11-2022,10-07-2023,Italy,36,Female,Smartphone,1 Month,,2116,,,,
2106,Premium,,10,06-11-2022,09-07-2023,Spain,28,Female,Smartphone,1 Month,,2116,,,,
2107,Standard,,14,07-11-2022,07-07-2023,Spain,32,Female,Smart TV,1 Month,,2121,,,,
2108,Basic,,15,08-11-2022,10-07-2023,United States,50,Female,Smartphone,1 Month,,2123,,,,
2109,Standard,,12,09-11-2022,10-07-2023,Canada,44,Male,Tablet,1 Month,,2121,,,,
2110,Premium,,14,10-11-2022,10-07-2023,United States,44,Female,Smartphone,1 Month,,2124,,,,
2111,Basic,,14,09-11-2022,09-07-2023,United States,47,Male,Laptop,1 Month,,2125,,,,
2112,Premium,,15,09-11-2022,10-07-2023,Canada,39,Female,Smart TV,1 Month,,2127,,,,
2113,Standard,,11,07-11-2022,10-07-2023,United Kingdom,44,Female,Tablet,1 Month,,2124,,,,
2114,Basic,,12,03-11-2022,10-07-2023,Australia,46,Female,Tablet,1 Month,,2126,,,,
2115,Standard,,10,04-11-2022,08-07-2023,Germany,31,Female,Laptop,1 Month,,2125,,,,
2116,Premium,,12,01-11-2022,10-07-2023,France,33,Female,Tablet,1 Month,,2128,,,,
2117,Basic,,13,27-10-2022,09-07-2023,Brazil,27,Male,Laptop,1 Month,,2130,,,,
2118,Standard,,10,23-10-2022,10-07-2023,Mexico,34,Male,Smart TV,1 Month,,2128,,,,
2119,Premium,,14,14-10-2022,09-07-2023,Spain,48,Male,Laptop,1 Month,,2133,,,,
2120,Basic,,14,28-09-2022,10-07-2023,Italy,39,Female,Smart TV,1 Month,,2134,,,,
2121,Premium,,14,25-09-2022,09-07-2023,Spain,39,Male,Laptop,1 Month,,2135,,,,
2122,Basic,,11,23-09-2022,10-07-2023,Spain,48,Female,Smart TV,1 Month,,2133,,,,
2123,Standard,,12,23-09-2022,09-07-2023,United States,37,Female,Tablet,1 Month,,2135,,,,
2124,Standard,,14,14-09-2022,11-07-2023,Canada,40,Male,Laptop,1 Month,,2138,,,,
2125,Basic,,14,05-09-2022,09-07-2023,United States,41,Female,Smartphone,1 Month,,2139,,,,
2126,Premium,,12,13-08-2022,09-07-2023,United States,35,Female,Smartphone,1 Month,,2138,,,,
2127,Basic,,15,12-08-2022,09-07-2023,Canada,46,Male,Smartphone,1 Month,,2142,,,,
2128,Standard,,10,10-08-2022,11-07-2023,United Kingdom,28,Female,Tablet,1 Month,,2138,,,,
2129,Premium,,14,05-08-2022,09-07-2023,Australia,29,Female,Laptop,1 Month,,2143,,,,
2130,Basic,,10,04-08-2022,12-07-2023,Germany,46,Female,Tablet,1 Month,,2140,,,,
2131,Premium,,11,28-07-2022,09-07-2023,France,35,Male,Laptop,1 Month,,2142,,,,
2132,Basic,,12,24-07-2022,11-07-2023,Brazil,27,Male,Smart TV,1 Month,,2144,,,,
2133,Standard,,11,22-07-2022,09-07-2023,Mexico,38,Male,Laptop,1 Month,,2144,,,,
2134,Standard,,13,22-07-2022,12-07-2023,Spain,43,Male,Smart TV,1 Month,,2147,,,,
2135,Basic,,15,19-07-2022,09-07-2023,Italy,31,Female,Smartphone,1 Month,,2150,,,,
2136,Premium,,13,17-07-2022,10-07-2023,Spain,29,Female,Tablet,1 Month,,2149,,,,
2137,Basic,,10,16-07-2022,09-07-2023,Spain,34,Female,Tablet,1 Month,,2147,,,,
2138,Standard,,11,12-07-2022,12-07-2023,United States,39,Male,Smartphone,1 Month,,2149,,,,
2139,Premium,,14,12-07-2022,08-07-2023,Canada,34,Female,Smartphone,1 Month,,2153,,,,
2140,Basic,,14,13-07-2022,10-07-2023,United States,51,Male,Tablet,1 Month,,2154,,,,
2141,Premium,,14,13-07-2022,09-07-2023,United States,47,Female,Tablet,1 Month,,2155,,,,
2142,Basic,,12,13-07-2022,11-07-2023,Canada,46,Male,Smartphone,1 Month,,2154,,,,
2143,Standard,,12,14-07-2022,08-07-2023,United Kingdom,46,Female,Smartphone,1 Month,,2155,,,,
2144,Standard,,14,15-07-2022,10-07-2023,Australia,47,Female,Smartphone,1 Month,,2158,,,,
2145,Basic,,14,16-07-2022,09-07-2023,Germany,40,Female,Smart TV,1 Month,,2159,,,,
2146,Premium,,12,18-07-2022,11-07-2023,France,41,Female,Tablet,1 Month,,2158,,,,
2147,Basic,,12,23-07-2022,09-07-2023,Brazil,30,Female,Smartphone,1 Month,,2159,,,,
2148,Standard,,12,25-07-2022,11-07-2023,Mexico,31,Female,Tablet,1 Month,,2160,,,,
2149,Premium,,14,30-07-2022,09-07-2023,Spain,42,Male,Smart TV,1 Month,,2163,,,,
2150,Basic,,12,06-08-2022,11-07-2023,Italy,46,Female,Tablet,1 Month,,2162,,,,
2151,Premium,,13,14-08-2022,08-07-2023,Spain,34,Female,Smart TV,1 Month,,2164,,,,
2152,Basic,,14,23-08-2022,12-07-2023,Spain,42,Male,Laptop,1 Month,,2166,,,,
2153,Standard,,13,27-08-2022,09-07-2023,United States,45,Male,Tablet,1 Month,,2166,,,,
2154,Standard,,12,29-08-2022,10-07-2023,Canada,30,Male,Smart TV,1 Month,,2166,,,,
2155,Basic,,12,01-09-2022,09-07-2023,United States,44,Male,Smartphone,1 Month,,2167,,,,
2156,Premium,,10,07-09-2022,13-07-2023,United States,37,Male,Smart TV,1 Month,,2166,,,,
2157,Basic,,10,13-09-2022,10-07-2023,Canada,43,Male,Smart TV,1 Month,,2167,,,,
2158,Standard,,12,14-09-2022,10-07-2023,United Kingdom,46,Male,Smartphone,1 Month,,2170,,,,
2159,Premium,,11,17-09-2022,12-07-2023,Australia,40,Female,Tablet,1 Month,,2170,,,,
2160,Basic,,11,23-09-2022,12-07-2023,Germany,45,Female,Smartphone,1 Month,,2171,,,,
2161,Premium,,10,27-09-2022,09-07-2023,France,48,Female,Smartphone,1 Month,,2171,,,,
2162,Basic,,10,03-10-2022,10-07-2023,Brazil,43,Female,Tablet,1 Month,,2172,,,,
2163,Standard,,13,10-10-2022,11-07-2023,Mexico,48,Male,Smart TV,1 Month,,2176,,,,
2164,Standard,,10,12-10-2022,11-07-2023,Spain,32,Female,Smartphone,1 Month,,2174,,,,
2165,Basic,,12,14-10-2022,08-07-2023,Italy,38,Male,Laptop,1 Month,,2177,,,,
2166,Premium,,13,16-10-2022,10-07-2023,Spain,50,Male,Smartphone,1 Month,,2179,,,,
2167,Basic,,11,18-10-2022,11-07-2023,Spain,33,Female,Laptop,1 Month,,2178,,,,
2168,Standard,,14,20-10-2022,10-07-2023,United States,27,Male,Smart TV,1 Month,,2182,,,,
2169,Premium,,12,22-10-2022,08-07-2023,Canada,47,Male,Tablet,1 Month,,2181,,,,
2170,Basic,,12,25-10-2022,10-07-2023,United States,35,Female,Smart TV,1 Month,,2182,,,,
2171,Basic,,12,26-10-2022,11-07-2023,United States,41,Male,Tablet,1 Month,,2183,,,,
2172,Basic,,14,29-10-2022,10-07-2023,Canada,39,Female,Smart TV,1 Month,,2186,,,,
2173,Standard,,13,31-10-2022,07-07-2023,United Kingdom,46,Female,Smartphone,1 Month,,2186,,,,
2174,Premium,,14,04-11-2022,11-07-2023,Australia,33,Female,Smartphone,1 Month,,2188,,,,
2175,Basic,,11,06-11-2022,10-07-2023,Germany,30,Male,Laptop,1 Month,,2186,,,,
2176,Basic,,13,07-11-2022,10-07-2023,France,46,Male,Tablet,1 Month,,2189,,,,
2177,Premium,,15,08-11-2022,09-07-2023,Brazil,42,Female,Tablet,1 Month,,2192,,,,
2178,Standard,,11,09-11-2022,11-07-2023,Mexico,28,Female,Tablet,1 Month,,2189,,,,
2179,Standard,,10,10-11-2022,10-07-2023,Spain,40,Male,Smart TV,1 Month,,2189,,,,
2180,Basic,,14,10-11-2022,10-07-2023,Italy,31,Female,Smart TV,1 Month,,2194,,,,
2181,Premium,,13,10-11-2022,09-07-2023,Spain,27,Male,Laptop,1 Month,,2194,,,,
2182,Standard,,14,09-11-2022,10-07-2023,Spain,45,Female,Tablet,1 Month,,2196,,,,
2183,Basic,,10,09-11-2022,10-07-2023,United States,49,Female,Smart TV,1 Month,,2193,,,,
2184,Standard,,12,06-11-2022,11-07-2023,Canada,28,Male,Tablet,1 Month,,2196,,,,
2185,Premium,,14,03-11-2022,08-07-2023,United States,33,Male,Smart TV,1 Month,,2199,,,,
2186,Basic,,15,27-10-2022,11-07-2023,United States,38,Male,Smart TV,1 Month,,2201,,,,
2187,Premium,,15,28-10-2022,10-07-2023,Canada,44,Male,Tablet,1 Month,,2202,,,,
2188,Standard,,15,18-10-2022,10-07-2023,United Kingdom,34,Female,Laptop,1 Month,,2203,,,,
2189,Basic,,15,04-10-2022,09-07-2023,Australia,35,Male,Laptop,1 Month,,2204,,,,
2190,Standard,,10,29-09-2022,10-07-2023,Germany,47,Male,Tablet,1 Month,,2200,,,,
2191,Premium,,12,29-09-2022,10-07-2023,France,30,Male,Smartphone,1 Month,,2203,,,,
2192,Basic,,12,23-09-2022,10-07-2023,Brazil,50,Female,Smart TV,1 Month,,2204,,,,
2193,Standard,,12,17-09-2022,09-07-2023,Mexico,32,Male,Laptop,1 Month,,2205,,,,
2194,Premium,,14,12-09-2022,12-07-2023,Spain,36,Female,Smart TV,1 Month,,2208,,,,
2195,Basic,,14,16-08-2022,10-07-2023,Italy,40,Female,Smart TV,1 Month,,2209,,,,
2196,Premium,,15,16-08-2022,09-07-2023,Spain,39,Male,Smartphone,1 Month,,2211,,,,
2197,Basic,,11,13-08-2022,10-07-2023,Spain,28,Male,Smartphone,1 Month,,2208,,,,
2198,Standard,,12,12-08-2022,11-07-2023,United States,29,Female,Smart TV,1 Month,,2210,,,,
