User ID,Subscription Type,Monthly Revenue,Join Date,Last Payment Date,Country,Age,Gender,Device,Plan Duration,concatenate,textjoin,textjoin copy,textsplit,search,left,right,mid,length
2000,Standard,12,09-07-2022,09-07-2023,Italy,31,Male,Smart TV,1 Month,Standard in Italy,"Standard , Italy","Standard , Italy",Standard ,3,S,y,Sma,5
2001,Standard,10,09-07-2022,08-07-2023,Spain,41,Female,Smart TV,1 Month,Standard in Spain,"Standard , Spain","Standard , Spain",Standard ,3,S,n,Sma,5
2002,Standard,10,09-07-2022,11-07-2023,Spain,30,Female,Smartphone,1 Month,Standard in Spain,"Standard , Spain","Standard , Spain",Standard ,3,S,n,Sma,5
2003,Standard,11,10-07-2022,08-07-2023,United States,41,Male,Tablet,1 Month,Standard in United States,"Standard , United States","Standard , United States",Standard ,10,T,s,Tab,13
2004,Standard,12,12-07-2022,08-07-2023,Canada,48,Female,Laptop,1 Month,Standard in Canada,"Standard , Canada","Standard , Canada",Standard ,2,L,a,Lap,6
2005,Standard,10,13-07-2022,09-07-2023,United States,35,Female,Laptop,1 Month,Standard in United States,"Standard , United States","Standard , United States",Standard ,10,L,s,Lap,13
2006,Standard,13,16-07-2022,10-07-2023,United States,41,Female,Laptop,1 Month,Standard in United States,"Standard , United States","Standard , United States",Standard ,10,L,s,Lap,13
2007,Standard,10,17-07-2022,07-07-2023,Canada,39,Female,Smart TV,1 Month,Standard in Canada,"Standard , Canada","Standard , Canada",Standard ,2,S,a,Sma,6
2008,Standard,10,26-07-2022,09-07-2023,United Kingdom,45,Male,Laptop,1 Month,Standard in United Kingdom,"Standard , United Kingdom","Standard , United Kingdom",Standard ,#VALUE!,L,m,Lap,14
2009,Standard,10,31-07-2022,09-07-2023,Australia,41,Male,Laptop,1 Month,Standard in Australia,"Standard , Australia","Standard , Australia",Standard ,1,L,a,Lap,9
2010,Standard,13,03-08-2022,10-07-2023,Germany,28,Male,Laptop,1 Month,Standard in Germany,"Standard , Germany","Standard , Germany",Standard ,5,L,y,Lap,7
2011,Standard,10,15-08-2022,07-07-2023,France,28,Female,Tablet,1 Month,Standard in France,"Standard , France","Standard , France",Standard ,3,T,e,Tab,6
2012,Standard,15,18-08-2022,10-07-2023,Brazil,48,Male,Smart TV,1 Month,Standard in Brazil,"Standard , Brazil","Standard , Brazil",Standard ,3,S,l,Sma,6
2013,Standard,10,27-08-2022,08-07-2023,Mexico,40,Female,Smart TV,1 Month,Standard in Mexico,"Standard , Mexico","Standard , Mexico",Standard ,#VALUE!,S,o,Sma,6
2014,Standard,12,29-08-2022,10-07-2023,Spain,39,Male,Smart TV,1 Month,Standard in Spain,"Standard , Spain","Standard , Spain",Standard ,3,S,n,Sma,5
2015,Standard,12,05-09-2022,07-07-2023,Italy,27,Male,Smartphone,1 Month,Standard in Italy,"Standard , Italy","Standard , Italy",Standard ,3,S,y,Sma,5
2016,Standard,10,06-09-2022,11-07-2023,Spain,32,Female,Smart TV,1 Month,Standard in Spain,"Standard , Spain","Standard , Spain",Standard ,3,S,n,Sma,5
2017,Standard,10,14-09-2022,08-07-2023,Spain,38,Male,Laptop,1 Month,Standard in Spain,"Standard , Spain","Standard , Spain",Standard ,3,L,n,Lap,5
2018,Standard,10,16-09-2022,09-07-2023,United States,41,Female,Laptop,1 Month,Standard in United States,"Standard , United States","Standard , United States",Standard ,10,L,s,Lap,13
2019,Standard,10,18-09-2022,10-07-2023,Canada,32,Female,Laptop,1 Month,Standard in Canada,"Standard , Canada","Standard , Canada",Standard ,2,L,a,Lap,6
2020,Standard,12,23-09-2022,11-07-2023,United States,37,Male,Tablet,1 Month,Standard in United States,"Standard , United States","Standard , United States",Standard ,10,T,s,Tab,13
2021,Standard,12,25-09-2022,08-07-2023,United States,50,Female,Laptop,1 Month,Standard in United States,"Standard , United States","Standard , United States",Standard ,10,L,s,Lap,13
2022,Standard,10,06-10-2022,09-07-2023,Canada,48,Female,Laptop,1 Month,Standard in Canada,"Standard , Canada","Standard , Canada",Standard ,2,L,a,Lap,6
2023,Standard,11,09-10-2022,10-07-2023,United Kingdom,37,Male,Tablet,1 Month,Standard in United Kingdom,"Standard , United Kingdom","Standard , United Kingdom",Standard ,#VALUE!,T,m,Tab,14
2024,Standard,13,11-10-2022,11-07-2023,Australia,46,Female,Laptop,1 Month,Standard in Australia,"Standard , Australia","Standard , Australia",Standard ,1,L,a,Lap,9
2025,Standard,13,12-10-2022,08-07-2023,Germany,46,Male,Laptop,1 Month,Standard in Germany,"Standard , Germany","Standard , Germany",Standard ,5,L,y,Lap,7
2026,Standard,15,13-10-2022,09-07-2023,France,39,Male,Smart TV,1 Month,Standard in France,"Standard , France","Standard , France",Standard ,3,S,e,Sma,6
2027,Standard,13,17-10-2022,10-07-2023,Brazil,42,Female,Smart TV,1 Month,Standard in Brazil,"Standard , Brazil","Standard , Brazil",Standard ,3,S,l,Sma,6
2028,Standard,11,19-10-2022,10-07-2023,Mexico,41,Female,Smartphone,1 Month,Standard in Mexico,"Standard , Mexico","Standard , Mexico",Standard ,#VALUE!,S,o,Sma,6
2029,Standard,10,21-10-2022,07-07-2023,Spain,28,Male,Smart TV,1 Month,Standard in Spain,"Standard , Spain","Standard , Spain",Standard ,3,S,n,Sma,5
2030,Standard,14,23-10-2022,09-07-2023,Italy,43,Male,Tablet,1 Month,Standard in Italy,"Standard , Italy","Standard , Italy",Standard ,3,T,y,Tab,5
2031,Standard,14,25-10-2022,10-07-2023,Spain,45,Female,Smart TV,1 Month,Standard in Spain,"Standard , Spain","Standard , Spain",Standard ,3,S,n,Sma,5
2032,Standard,10,27-10-2022,09-07-2023,Spain,45,Male,Smart TV,1 Month,Standard in Spain,"Standard , Spain","Standard , Spain",Standard ,3,S,n,Sma,5
2033,Standard,13,31-10-2022,07-07-2023,United States,48,Male,Smartphone,1 Month,Standard in United States,"Standard , United States","Standard , United States",Standard ,10,S,s,Sma,13
2034,Standard,12,02-11-2022,09-07-2023,Canada,30,Male,Laptop,1 Month,Standard in Canada,"Standard , Canada","Standard , Canada",Standard ,2,L,a,Lap,6
2035,Standard,11,04-11-2022,10-07-2023,United States,51,Female,Smart TV,1 Month,Standard in United States,"Standard , United States","Standard , United States",Standard ,10,S,s,Sma,13
2036,Standard,12,05-11-2022,09-07-2023,United States,48,Female,Smartphone,1 Month,Standard in United States,"Standard , United States","Standard , United States",Standard ,10,S,s,Sma,13
2037,Standard,13,06-11-2022,07-07-2023,Canada,41,Female,Smart TV,1 Month,Standard in Canada,"Standard , Canada","Standard , Canada",Standard ,2,S,a,Sma,6
2038,Standard,11,07-11-2022,10-07-2023,United Kingdom,37,Female,Smartphone,1 Month,Standard in United Kingdom,"Standard , United Kingdom","Standard , United Kingdom",Standard ,#VALUE!,S,m,Sma,14
2039,Standard,11,08-11-2022,09-07-2023,Australia,43,Male,Laptop,1 Month,Standard in Australia,"Standard , Australia","Standard , Australia",Standard ,1,L,a,Lap,9
2040,Standard,15,08-11-2022,08-07-2023,Germany,51,Male,Laptop,1 Month,Standard in Germany,"Standard , Germany","Standard , Germany",Standard ,5,L,y,Lap,7
2041,Standard,10,09-11-2022,07-07-2023,France,34,Female,Smartphone,1 Month,Standard in France,"Standard , France","Standard , France",Standard ,3,S,e,Sma,6
2042,Standard,10,09-11-2022,10-07-2023,Brazil,35,Female,Smartphone,1 Month,Standard in Brazil,"Standard , Brazil","Standard , Brazil",Standard ,3,S,l,Sma,6
2043,Standard,12,05-11-2022,09-07-2023,Mexico,45,Female,Smart TV,1 Month,Standard in Mexico,"Standard , Mexico","Standard , Mexico",Standard ,#VALUE!,S,o,Sma,6
2044,Standard,12,05-11-2022,10-07-2023,Spain,31,Male,Smart TV,1 Month,Standard in Spain,"Standard , Spain","Standard , Spain",Standard ,3,S,n,Sma,5
2045,Standard,15,02-11-2022,08-07-2023,Italy,50,Female,Laptop,1 Month,Standard in Italy,"Standard , Italy","Standard , Italy",Standard ,3,L,y,Lap,5
2046,Standard,12,30-10-2022,09-07-2023,Spain,41,Male,Smartphone,1 Month,Standard in Spain,"Standard , Spain","Standard , Spain",Standard ,3,S,n,Sma,5
2047,Standard,11,30-10-2022,09-07-2023,Spain,42,Female,Laptop,1 Month,Standard in Spain,"Standard , Spain","Standard , Spain",Standard ,3,L,n,Lap,5
2048,Standard,11,24-10-2022,09-07-2023,United States,41,Male,Tablet,1 Month,Standard in United States,"Standard , United States","Standard , United States",Standard ,10,T,s,Tab,13
2049,Standard,14,08-10-2022,08-07-2023,Canada,34,Male,Tablet,1 Month,Standard in Canada,"Standard , Canada","Standard , Canada",Standard ,2,T,a,Tab,6
2050,Standard,13,04-10-2022,09-07-2023,United States,35,Female,Smartphone,1 Month,Standard in United States,"Standard , United States","Standard , United States",Standard ,10,S,s,Sma,13
2051,Standard,10,28-09-2022,09-07-2023,United States,48,Male,Smartphone,1 Month,Standard in United States,"Standard , United States","Standard , United States",Standard ,10,S,s,Sma,13
2052,Standard,11,22-09-2022,09-07-2023,Canada,39,Female,Smart TV,1 Month,Standard in Canada,"Standard , Canada","Standard , Canada",Standard ,2,S,a,Sma,6
2053,Standard,14,19-09-2022,09-07-2023,United Kingdom,37,Female,Laptop,1 Month,Standard in United Kingdom,"Standard , United Kingdom","Standard , United Kingdom",Standard ,#VALUE!,L,m,Lap,14
2054,Standard,10,13-09-2022,09-07-2023,Australia,31,Male,Tablet,1 Month,Standard in Australia,"Standard , Australia","Standard , Australia",Standard ,1,T,a,Tab,9
2055,Standard,14,05-09-2022,09-07-2023,Germany,29,Female,Laptop,1 Month,Standard in Germany,"Standard , Germany","Standard , Germany",Standard ,5,L,y,Lap,7
2056,Standard,10,20-08-2022,09-07-2023,France,36,Male,Tablet,1 Month,Standard in France,"Standard , France","Standard , France",Standard ,3,T,e,Tab,6
2057,Standard,10,10-08-2022,08-07-2023,Brazil,32,Male,Smartphone,1 Month,Standard in Brazil,"Standard , Brazil","Standard , Brazil",Standard ,3,S,l,Sma,6
2058,Standard,10,10-08-2022,11-07-2023,Mexico,31,Female,Smartphone,1 Month,Standard in Mexico,"Standard , Mexico","Standard , Mexico",Standard ,#VALUE!,S,o,Sma,6
2059,Standard,14,06-08-2022,09-07-2023,Spain,31,Male,Laptop,1 Month,Standard in Spain,"Standard , Spain","Standard , Spain",Standard ,3,L,n,Lap,5
2060,Standard,12,03-08-2022,10-07-2023,Italy,29,Male,Smart TV,1 Month,Standard in Italy,"Standard , Italy","Standard , Italy",Standard ,3,S,y,Sma,5
2061,Standard,10,01-08-2022,09-07-2023,Spain,48,Male,Smart TV,1 Month,Standard in Spain,"Standard , Spain","Standard , Spain",Standard ,3,S,n,Sma,5
2062,Standard,14,28-07-2022,10-07-2023,Spain,46,Male,Tablet,1 Month,Standard in Spain,"Standard , Spain","Standard , Spain",Standard ,3,T,n,Tab,5
2063,Standard,15,22-07-2022,09-07-2023,United States,35,Female,Smartphone,1 Month,Standard in United States,"Standard , United States","Standard , United States",Standard ,10,S,s,Sma,13
2064,Standard,11,22-07-2022,11-07-2023,Canada,37,Female,Tablet,1 Month,Standard in Canada,"Standard , Canada","Standard , Canada",Standard ,2,T,a,Tab,6
2065,Standard,12,20-07-2022,09-07-2023,United States,45,Female,Tablet,1 Month,Standard in United States,"Standard , United States","Standard , United States",Standard ,10,T,s,Tab,13
2066,Standard,15,12-07-2022,10-07-2023,United States,48,Female,Laptop,1 Month,Standard in United States,"Standard , United States","Standard , United States",Standard ,10,L,s,Lap,13
2067,Standard,10,12-07-2022,09-07-2023,Canada,44,Female,Laptop,1 Month,Standard in Canada,"Standard , Canada","Standard , Canada",Standard ,2,L,a,Lap,6
2068,Standard,14,10-07-2022,11-07-2023,United Kingdom,47,Female,Laptop,1 Month,Standard in United Kingdom,"Standard , United Kingdom","Standard , United Kingdom",Standard ,#VALUE!,L,m,Lap,14
2069,Standard,12,11-07-2022,08-07-2023,Australia,35,Male,Smart TV,1 Month,Standard in Australia,"Standard , Australia","Standard , Australia",Standard ,1,S,a,Sma,9
2070,Standard,10,11-07-2022,09-07-2023,Germany,35,Female,Smartphone,1 Month,Standard in Germany,"Standard , Germany","Standard , Germany",Standard ,5,S,y,Sma,7
2071,Standard,11,09-07-2022,08-07-2023,France,35,Male,Smartphone,1 Month,Standard in France,"Standard , France","Standard , France",Standard ,3,S,e,Sma,6
2072,Standard,15,10-07-2022,11-07-2023,Brazil,49,Female,Laptop,1 Month,Standard in Brazil,"Standard , Brazil","Standard , Brazil",Standard ,3,L,l,Lap,6
2073,Standard,11,12-07-2022,08-07-2023,Mexico,50,Female,Tablet,1 Month,Standard in Mexico,"Standard , Mexico","Standard , Mexico",Standard ,#VALUE!,T,o,Tab,6
2074,Standard,14,13-07-2022,09-07-2023,Spain,44,Male,Smartphone,1 Month,Standard in Spain,"Standard , Spain","Standard , Spain",Standard ,3,S,n,Sma,5
2075,Standard,14,15-07-2022,09-07-2023,Italy,47,Female,Tablet,1 Month,Standard in Italy,"Standard , Italy","Standard , Italy",Standard ,3,T,y,Tab,5
2076,Standard,15,16-07-2022,11-07-2023,Spain,46,Female,Laptop,1 Month,Standard in Spain,"Standard , Spain","Standard , Spain",Standard ,3,L,n,Lap,5
2077,Standard,11,19-07-2022,08-07-2023,Spain,39,Female,Laptop,1 Month,Standard in Spain,"Standard , Spain","Standard , Spain",Standard ,3,L,n,Lap,5
2078,Standard,15,23-07-2022,10-07-2023,United States,34,Male,Laptop,1 Month,Standard in United States,"Standard , United States","Standard , United States",Standard ,10,L,s,Lap,13
2079,Standard,10,28-07-2022,09-07-2023,Canada,31,Female,Smart TV,1 Month,Standard in Canada,"Standard , Canada","Standard , Canada",Standard ,2,S,a,Sma,6
2080,Standard,10,14-08-2022,11-07-2023,United States,46,Female,Laptop,1 Month,Standard in United States,"Standard , United States","Standard , United States",Standard ,10,L,s,Lap,13
2081,Standard,15,18-08-2022,08-07-2023,United States,30,Male,Smart TV,1 Month,Standard in United States,"Standard , United States","Standard , United States",Standard ,10,S,s,Sma,13
2082,Standard,12,23-08-2022,12-07-2023,Canada,29,Male,Tablet,1 Month,Standard in Canada,"Standard , Canada","Standard , Canada",Standard ,2,T,a,Tab,6
2083,Standard,12,27-08-2022,09-07-2023,United Kingdom,42,Male,Tablet,1 Month,Standard in United Kingdom,"Standard , United Kingdom","Standard , United Kingdom",Standard ,#VALUE!,T,m,Tab,14
2084,Standard,13,01-09-2022,10-07-2023,Australia,27,Female,Smartphone,1 Month,Standard in Australia,"Standard , Australia","Standard , Australia",Standard ,1,S,a,Sma,9
2085,Standard,15,02-09-2022,09-07-2023,Germany,33,Male,Laptop,1 Month,Standard in Germany,"Standard , Germany","Standard , Germany",Standard ,5,L,y,Lap,7
2086,Standard,13,04-09-2022,12-07-2023,France,45,Female,Smart TV,1 Month,Standard in France,"Standard , France","Standard , France",Standard ,3,S,e,Sma,6
2087,Standard,13,11-09-2022,09-07-2023,Brazil,50,Male,Tablet,1 Month,Standard in Brazil,"Standard , Brazil","Standard , Brazil",Standard ,3,T,l,Tab,6
2088,Standard,10,16-09-2022,09-07-2023,Mexico,42,Female,Tablet,1 Month,Standard in Mexico,"Standard , Mexico","Standard , Mexico",Standard ,#VALUE!,T,o,Tab,6
2089,Standard,10,19-09-2022,11-07-2023,Spain,29,Male,Tablet,1 Month,Standard in Spain,"Standard , Spain","Standard , Spain",Standard ,3,T,n,Tab,5
2090,Standard,12,20-09-2022,12-07-2023,Italy,31,Female,Tablet,1 Month,Standard in Italy,"Standard , Italy","Standard , Italy",Standard ,3,T,y,Tab,5
2091,Standard,13,05-10-2022,09-07-2023,Spain,42,Female,Smartphone,1 Month,Standard in Spain,"Standard , Spain","Standard , Spain",Standard ,3,S,n,Sma,5
2092,Standard,10,07-10-2022,09-07-2023,Spain,44,Female,Laptop,1 Month,Standard in Spain,"Standard , Spain","Standard , Spain",Standard ,3,L,n,Lap,5
2093,Standard,10,10-10-2022,11-07-2023,United States,34,Male,Smart TV,1 Month,Standard in United States,"Standard , United States","Standard , United States",Standard ,10,S,s,Sma,13
2094,Standard,13,12-10-2022,11-07-2023,Canada,40,Female,Smart TV,1 Month,Standard in Canada,"Standard , Canada","Standard , Canada",Standard ,2,S,a,Sma,6
2095,Standard,10,13-10-2022,08-07-2023,United States,38,Male,Smart TV,1 Month,Standard in United States,"Standard , United States","Standard , United States",Standard ,10,S,s,Sma,13
2096,Standard,15,15-10-2022,09-07-2023,United States,42,Female,Tablet,1 Month,Standard in United States,"Standard , United States","Standard , United States",Standard ,10,T,s,Tab,13
2097,Standard,10,17-10-2022,11-07-2023,Canada,47,Male,Tablet,1 Month,Standard in Canada,"Standard , Canada","Standard , Canada",Standard ,2,T,a,Tab,6
2098,Standard,15,18-10-2022,10-07-2023,United Kingdom,29,Female,Tablet,1 Month,Standard in United Kingdom,"Standard , United Kingdom","Standard , United Kingdom",Standard ,#VALUE!,T,m,Tab,14
2099,Standard,11,20-10-2022,08-07-2023,Australia,29,Male,Laptop,1 Month,Standard in Australia,"Standard , Australia","Standard , Australia",Standard ,1,L,a,Lap,9
2100,Standard,14,22-10-2022,10-07-2023,Germany,44,Female,Smart TV,1 Month,Standard in Germany,"Standard , Germany","Standard , Germany",Standard ,5,S,y,Sma,7
2101,Standard,12,25-10-2022,11-07-2023,France,31,Male,Tablet,1 Month,Standard in France,"Standard , France","Standard , France",Standard ,3,T,e,Tab,6
2102,Standard,14,27-10-2022,09-07-2023,Brazil,48,Female,Smartphone,1 Month,Standard in Brazil,"Standard , Brazil","Standard , Brazil",Standard ,3,S,l,Sma,6
2103,Standard,14,01-11-2022,07-07-2023,Mexico,32,Female,Laptop,1 Month,Standard in Mexico,"Standard , Mexico","Standard , Mexico",Standard ,#VALUE!,L,o,Lap,6
2104,Standard,13,02-11-2022,11-07-2023,Spain,28,Female,Tablet,1 Month,Standard in Spain,"Standard , Spain","Standard , Spain",Standard ,3,T,n,Tab,5
2105,Standard,11,04-11-2022,10-07-2023,Italy,36,Female,Smartphone,1 Month,Standard in Italy,"Standard , Italy","Standard , Italy",Standard ,3,S,y,Sma,5
2106,Standard,10,06-11-2022,09-07-2023,Spain,28,Female,Smartphone,1 Month,Standard in Spain,"Standard , Spain","Standard , Spain",Standard ,3,S,n,Sma,5
2107,Standard,14,07-11-2022,07-07-2023,Spain,32,Female,Smart TV,1 Month,Standard in Spain,"Standard , Spain","Standard , Spain",Standard ,3,S,n,Sma,5
2108,Standard,15,08-11-2022,10-07-2023,United States,50,Female,Smartphone,1 Month,Standard in United States,"Standard , United States","Standard , United States",Standard ,10,S,s,Sma,13
2109,Standard,12,09-11-2022,10-07-2023,Canada,44,Male,Tablet,1 Month,Standard in Canada,"Standard , Canada","Standard , Canada",Standard ,2,T,a,Tab,6
2110,Standard,14,10-11-2022,10-07-2023,United States,44,Female,Smartphone,1 Month,Standard in United States,"Standard , United States","Standard , United States",Standard ,10,S,s,Sma,13
2111,Standard,14,09-11-2022,09-07-2023,United States,47,Male,Laptop,1 Month,Standard in United States,"Standard , United States","Standard , United States",Standard ,10,L,s,Lap,13
2112,Standard,15,09-11-2022,10-07-2023,Canada,39,Female,Smart TV,1 Month,Standard in Canada,"Standard , Canada","Standard , Canada",Standard ,2,S,a,Sma,6
2113,Standard,11,07-11-2022,10-07-2023,United Kingdom,44,Female,Tablet,1 Month,Standard in United Kingdom,"Standard , United Kingdom","Standard , United Kingdom",Standard ,#VALUE!,T,m,Tab,14
2114,Standard,12,03-11-2022,10-07-2023,Australia,46,Female,Tablet,1 Month,Standard in Australia,"Standard , Australia","Standard , Australia",Standard ,1,T,a,Tab,9
2115,Standard,10,04-11-2022,08-07-2023,Germany,31,Female,Laptop,1 Month,Standard in Germany,"Standard , Germany","Standard , Germany",Standard ,5,L,y,Lap,7
2116,Standard,12,01-11-2022,10-07-2023,France,33,Female,Tablet,1 Month,Standard in France,"Standard , France","Standard , France",Standard ,3,T,e,Tab,6
2117,Standard,13,27-10-2022,09-07-2023,Brazil,27,Male,Laptop,1 Month,Standard in Brazil,"Standard , Brazil","Standard , Brazil",Standard ,3,L,l,Lap,6
2118,Standard,10,23-10-2022,10-07-2023,Mexico,34,Male,Smart TV,1 Month,Standard in Mexico,"Standard , Mexico","Standard , Mexico",Standard ,#VALUE!,S,o,Sma,6
2119,Standard,14,14-10-2022,09-07-2023,Spain,48,Male,Laptop,1 Month,Standard in Spain,"Standard , Spain","Standard , Spain",Standard ,3,L,n,Lap,5
2120,Standard,14,28-09-2022,10-07-2023,Italy,39,Female,Smart TV,1 Month,Standard in Italy,"Standard , Italy","Standard , Italy",Standard ,3,S,y,Sma,5
2121,Standard,14,25-09-2022,09-07-2023,Spain,39,Male,Laptop,1 Month,Standard in Spain,"Standard , Spain","Standard , Spain",Standard ,3,L,n,Lap,5
2122,Standard,11,23-09-2022,10-07-2023,Spain,48,Female,Smart TV,1 Month,Standard in Spain,"Standard , Spain","Standard , Spain",Standard ,3,S,n,Sma,5
2123,Standard,12,23-09-2022,09-07-2023,United States,37,Female,Tablet,1 Month,Standard in United States,"Standard , United States","Standard , United States",Standard ,10,T,s,Tab,13
2124,Standard,14,14-09-2022,11-07-2023,Canada,40,Male,Laptop,1 Month,Standard in Canada,"Standard , Canada","Standard , Canada",Standard ,2,L,a,Lap,6
2125,Standard,14,05-09-2022,09-07-2023,United States,41,Female,Smartphone,1 Month,Standard in United States,"Standard , United States","Standard , United States",Standard ,10,S,s,Sma,13
2126,Standard,12,13-08-2022,09-07-2023,United States,35,Female,Smartphone,1 Month,Standard in United States,"Standard , United States","Standard , United States",Standard ,10,S,s,Sma,13
2127,Standard,15,12-08-2022,09-07-2023,Canada,46,Male,Smartphone,1 Month,Standard in Canada,"Standard , Canada","Standard , Canada",Standard ,2,S,a,Sma,6
2128,Standard,10,10-08-2022,11-07-2023,United Kingdom,28,Female,Tablet,1 Month,Standard in United Kingdom,"Standard , United Kingdom","Standard , United Kingdom",Standard ,#VALUE!,T,m,Tab,14
2129,Standard,14,05-08-2022,09-07-2023,Australia,29,Female,Laptop,1 Month,Standard in Australia,"Standard , Australia","Standard , Australia",Standard ,1,L,a,Lap,9
2130,Standard,10,04-08-2022,12-07-2023,Germany,46,Female,Tablet,1 Month,Standard in Germany,"Standard , Germany","Standard , Germany",Standard ,5,T,y,Tab,7
2131,Standard,11,28-07-2022,09-07-2023,France,35,Male,Laptop,1 Month,Standard in France,"Standard , France","Standard , France",Standard ,3,L,e,Lap,6
2132,Standard,12,24-07-2022,11-07-2023,Brazil,27,Male,Smart TV,1 Month,Standard in Brazil,"Standard , Brazil","Standard , Brazil",Standard ,3,S,l,Sma,6
2133,Standard,11,22-07-2022,09-07-2023,Mexico,38,Male,Laptop,1 Month,Standard in Mexico,"Standard , Mexico","Standard , Mexico",Standard ,#VALUE!,L,o,Lap,6
2134,Standard,13,22-07-2022,12-07-2023,Spain,43,Male,Smart TV,1 Month,Standard in Spain,"Standard , Spain","Standard , Spain",Standard ,3,S,n,Sma,5
2135,Standard,15,19-07-2022,09-07-2023,Italy,31,Female,Smartphone,1 Month,Standard in Italy,"Standard , Italy","Standard , Italy",Standard ,3,S,y,Sma,5
2136,Standard,13,17-07-2022,10-07-2023,Spain,29,Female,Tablet,1 Month,Standard in Spain,"Standard , Spain","Standard , Spain",Standard ,3,T,n,Tab,5
2137,Standard,10,16-07-2022,09-07-2023,Spain,34,Female,Tablet,1 Month,Standard in Spain,"Standard , Spain","Standard , Spain",Standard ,3,T,n,Tab,5
2138,Standard,11,12-07-2022,12-07-2023,United States,39,Male,Smartphone,1 Month,Standard in United States,"Standard , United States","Standard , United States",Standard ,10,S,s,Sma,13
2139,Standard,14,12-07-2022,08-07-2023,Canada,34,Female,Smartphone,1 Month,Standard in Canada,"Standard , Canada","Standard , Canada",Standard ,2,S,a,Sma,6
2140,Standard,14,13-07-2022,10-07-2023,United States,51,Male,Tablet,1 Month,Standard in United States,"Standard , United States","Standard , United States",Standard ,10,T,s,Tab,13
2141,Standard,14,13-07-2022,09-07-2023,United States,47,Female,Tablet,1 Month,Standard in United States,"Standard , United States","Standard , United States",Standard ,10,T,s,Tab,13
2142,Standard,12,13-07-2022,11-07-2023,Canada,46,Male,Smartphone,1 Month,Standard in Canada,"Standard , Canada","Standard , Canada",Standard ,2,S,a,Sma,6
2143,Standard,12,14-07-2022,08-07-2023,United Kingdom,46,Female,Smartphone,1 Month,Standard in United Kingdom,"Standard , United Kingdom","Standard , United Kingdom",Standard ,#VALUE!,S,m,Sma,14
2144,Standard,14,15-07-2022,10-07-2023,Australia,47,Female,Smartphone,1 Month,Standard in Australia,"Standard , Australia","Standard , Australia",Standard ,1,S,a,Sma,9
2145,Standard,14,16-07-2022,09-07-2023,Germany,40,Female,Smart TV,1 Month,Standard in Germany,"Standard , Germany","Standard , Germany",Standard ,5,S,y,Sma,7
2146,Standard,12,18-07-2022,11-07-2023,France,41,Female,Tablet,1 Month,Standard in France,"Standard , France","Standard , France",Standard ,3,T,e,Tab,6
2147,Standard,12,23-07-2022,09-07-2023,Brazil,30,Female,Smartphone,1 Month,Standard in Brazil,"Standard , Brazil","Standard , Brazil",Standard ,3,S,l,Sma,6
2148,Standard,12,25-07-2022,11-07-2023,Mexico,31,Female,Tablet,1 Month,Standard in Mexico,"Standard , Mexico","Standard , Mexico",Standard ,#VALUE!,T,o,Tab,6
2149,Standard,14,30-07-2022,09-07-2023,Spain,42,Male,Smart TV,1 Month,Standard in Spain,"Standard , Spain","Standard , Spain",Standard ,3,S,n,Sma,5
2150,Standard,12,06-08-2022,11-07-2023,Italy,46,Female,Tablet,1 Month,Standard in Italy,"Standard , Italy","Standard , Italy",Standard ,3,T,y,Tab,5
2151,Standard,13,14-08-2022,08-07-2023,Spain,34,Female,Smart TV,1 Month,Standard in Spain,"Standard , Spain","Standard , Spain",Standard ,3,S,n,Sma,5
2152,Standard,14,23-08-2022,12-07-2023,Spain,42,Male,Laptop,1 Month,Standard in Spain,"Standard , Spain","Standard , Spain",Standard ,3,L,n,Lap,5
2153,Standard,13,27-08-2022,09-07-2023,United States,45,Male,Tablet,1 Month,Standard in United States,"Standard , United States","Standard , United States",Standard ,10,T,s,Tab,13
2154,Standard,12,29-08-2022,10-07-2023,Canada,30,Male,Smart TV,1 Month,Standard in Canada,"Standard , Canada","Standard , Canada",Standard ,2,S,a,Sma,6
2155,Standard,12,01-09-2022,09-07-2023,United States,44,Male,Smartphone,1 Month,Standard in United States,"Standard , United States","Standard , United States",Standard ,10,S,s,Sma,13
2156,Standard,10,07-09-2022,13-07-2023,United States,37,Male,Smart TV,1 Month,Standard in United States,"Standard , United States","Standard , United States",Standard ,10,S,s,Sma,13
2157,Standard,10,13-09-2022,10-07-2023,Canada,43,Male,Smart TV,1 Month,Standard in Canada,"Standard , Canada","Standard , Canada",Standard ,2,S,a,Sma,6
2158,Standard,12,14-09-2022,10-07-2023,United Kingdom,46,Male,Smartphone,1 Month,Standard in United Kingdom,"Standard , United Kingdom","Standard , United Kingdom",Standard ,#VALUE!,S,m,Sma,14
2159,Standard,11,17-09-2022,12-07-2023,Australia,40,Female,Tablet,1 Month,Standard in Australia,"Standard , Australia","Standard , Australia",Standard ,1,T,a,Tab,9
2160,Standard,11,23-09-2022,12-07-2023,Germany,45,Female,Smartphone,1 Month,Standard in Germany,"Standard , Germany","Standard , Germany",Standard ,5,S,y,Sma,7
2161,Standard,10,27-09-2022,09-07-2023,France,48,Female,Smartphone,1 Month,Standard in France,"Standard , France","Standard , France",Standard ,3,S,e,Sma,6
2162,Standard,10,03-10-2022,10-07-2023,Brazil,43,Female,Tablet,1 Month,Standard in Brazil,"Standard , Brazil","Standard , Brazil",Standard ,3,T,l,Tab,6
